performance_id,show_id,date_diff,order_num
22840,70373,3,0.25862069
22840,70373,2,0.689655172
22840,70381,9,0.964912281
22840,70381,2,0.771929825
22840,70381,1,0.771929825
22840,70381,8,0.385964912
22840,70381,11,0.771929825
22840,70381,4,1.157894737
22840,70381,5,1.543859649
22840,70381,3,1.350877193
22840,70381,7,1.543859649
22840,70381,10,0.385964912
22840,70381,6,1.350877193
22840,70377,3,1.046511628
22840,70377,9,0.23255814
22840,70377,2,1.744186047
22840,70377,1,1.627906977
22840,70377,6,0.348837209
22840,70377,7,0.11627907
22840,70377,5,0.813953488
22840,70377,0,2.558139535
22840,70377,8,0.348837209
22840,70377,4,1.162790698
22840,70374,4,0.292682927
22840,70374,1,1.463414634
22840,70374,5,0.073170732
22840,70374,2,0.365853659
22840,70374,0,3.219512195
22840,70374,3,0.585365854
22840,70370,0,0.870967742
22840,70370,1,1.64516129
22840,70370,2,0.483870968
22840,70413,3,0.444444444
22840,70413,2,1.111111111
22840,70413,7,0.111111111
22840,70413,6,0.444444444
22840,70413,0,3.333333333
22840,70413,4,0.333333333
22840,70413,8,0.333333333
22840,70413,1,1.888888889
22840,70375,2,0.943820225
22840,70375,5,0.471910112
22840,70375,0,3.146067416
22840,70375,3,0.235955056
22840,70375,6,0.235955056
22840,70375,4,0.471910112
22840,70375,1,1.494382022
22840,70371,3,1
22840,70371,1,1
22840,70371,2,1
22840,70371,0,1
22840,70378,3,1.528301887
22840,70378,1,1.528301887
22840,70378,7,1.358490566
22840,70378,8,0.339622642
22840,70378,2,0.679245283
22840,70378,4,0.849056604
22840,70378,5,0.679245283
22840,70378,6,1.528301887
22840,70378,9,0.509433962
22840,70369,0,1.362318841
22840,70369,1,0.637681159
22840,70382,4,1.578947368
22840,70382,7,1.842105263
22840,70382,3,0.526315789
22840,70382,6,1.052631579
22840,70382,0,0.526315789
22840,70382,5,1.052631579
22840,70382,10,1.315789474
22840,70382,1,0.789473684
22840,70382,9,0.526315789
22840,70382,8,0.789473684
22840,70380,1,1.208955224
22840,70380,8,0.268656716
22840,70380,0,1.47761194
22840,70380,2,1.880597015
22840,70380,10,0.402985075
22840,70380,9,0.537313433
22840,70380,4,1.47761194
22840,70380,3,1.074626866
22840,70380,7,0.671641791
23890,73659,28,0.619047619
23890,73659,40,0.619047619
23890,73659,33,1.238095238
23890,73659,36,0.619047619
23890,73659,34,0.619047619
23890,73659,43,1.238095238
23890,73659,31,2.476190476
23890,73659,27,1.238095238
23890,73659,29,0.619047619
23890,73659,48,0.619047619
23890,73659,30,1.238095238
23890,73659,44,0.619047619
23890,73659,35,1.238095238
23890,73944,1,0.727272727
23890,73944,0,1.272727273
23890,73948,31,0.40625
23890,73948,32,0.8125
23890,73948,25,1.21875
23890,73948,29,2.03125
23890,73948,28,1.21875
23890,73948,38,0.8125
23890,73948,24,3.65625
23890,73948,33,0.40625
23890,73948,26,0.40625
23890,73948,35,0.40625
23890,73948,43,0.40625
23890,73948,30,0.40625
23890,73948,27,0.8125
23890,73945,1,2.157894737
23890,73945,0,0.947368421
23890,73945,2,1.052631579
23890,73945,4,0.421052632
23890,73945,3,0.421052632
23890,73946,0,2.140495868
23890,73946,1,1.73553719
23890,73946,6,0.173553719
23890,73946,4,0.289256198
23890,73946,2,1.561983471
23890,73946,5,0.462809917
23890,73946,3,0.636363636
23890,73582,26,0.452380952
23890,73582,21,0.904761905
23890,73582,20,0.452380952
23890,73582,17,1.357142857
23890,73582,18,0.904761905
23890,73582,36,2.261904762
23890,73582,35,0.904761905
23890,73582,32,1.357142857
23890,73582,25,0.904761905
23890,73582,34,1.357142857
23890,73582,31,0.904761905
23890,73582,15,0.452380952
23890,73582,22,0.452380952
23890,73582,23,1.357142857
23890,73582,28,1.357142857
23890,73582,33,0.452380952
23890,73582,29,0.452380952
23890,73582,16,0.904761905
23890,73582,30,1.80952381
23890,73661,10,0.396226415
23890,73661,1,2.113207547
23890,73661,6,0.79245283
23890,73661,4,1.056603774
23890,73661,7,0.528301887
23890,73661,15,0.396226415
23890,73661,5,0.660377358
23890,73661,14,0.528301887
23890,73661,3,1.58490566
23890,73661,11,0.132075472
23890,73661,9,0.132075472
23890,73661,8,0.528301887
23890,73661,0,3.698113208
23890,73661,2,1.452830189
23890,73660,0,2.964705882
23890,73660,1,5.294117647
23890,73660,3,0.952941176
23890,73660,13,0.105882353
23890,73660,18,0.105882353
23890,73660,14,0.317647059
23890,73660,12,0.317647059
23890,73660,10,0.635294118
23890,73660,11,0.529411765
23890,73660,9,0.741176471
23890,73660,4,1.376470588
23890,73660,17,0.105882353
23890,73660,15,0.211764706
23890,73660,6,0.635294118
23890,73660,5,0.635294118
23890,73660,7,1.058823529
23890,73660,8,0.529411765
23890,73660,2,1.482352941
23890,73947,24,0.619047619
23890,73947,12,2.476190476
23890,73947,21,0.619047619
23890,73947,20,0.30952381
23890,73947,26,0.30952381
23890,73947,15,1.238095238
23890,73947,18,0.30952381
23890,73947,13,3.095238095
23890,73947,19,0.30952381
23890,73947,25,0.30952381
23890,73947,14,0.928571429
23890,73947,17,1.238095238
23890,73947,16,1.238095238
23890,73941,18,1.478571429
23890,73941,6,0.985714286
23890,73941,20,0.492857143
23890,73941,13,0.328571429
23890,73941,17,0.492857143
23890,73941,19,0.164285714
23890,73941,14,0.821428571
23890,73941,15,0.492857143
23890,73941,0,1.314285714
23890,73941,7,1.314285714
23890,73941,4,1.807142857
23890,73941,12,0.657142857
23890,73941,3,3.121428571
23890,73941,2,2.135714286
23890,73941,21,0.657142857
23890,73941,9,0.657142857
23890,73941,5,1.15
23890,73941,16,1.15
23890,73941,11,0.328571429
23890,73941,8,0.492857143
23890,73941,10,0.492857143
23890,73941,1,2.135714286
23890,73941,22,0.328571429
24426,75100,22,0.713441654
24426,75100,21,1.698670606
24426,75100,18,0.747415066
24426,75100,15,0.985228951
24426,75100,25,0.441654357
24426,75100,9,1.053175775
24426,75100,19,1.1211226
24426,75100,23,0.611521418
24426,75100,14,1.460856721
24426,75100,17,0.917282127
24426,75100,11,1.1211226
24426,75100,3,1.494830133
24426,75100,8,0.849335303
24426,75100,5,0.64549483
24426,75100,4,1.664697194
24426,75100,6,1.087149188
24426,75100,7,1.053175775
24426,75100,12,0.985228951
24426,75100,20,1.426883309
24426,75100,16,0.883308715
24426,75100,13,0.883308715
24426,75100,10,0.747415066
24426,75100,24,0.407680945
24713,76194,20,0.6875
24713,76194,10,0.6875
24713,76194,13,2.0625
24713,76194,26,1.375
24713,76194,12,1.375
24713,76194,27,0.6875
24713,76194,14,0.6875
24713,76194,23,0.6875
24713,76194,18,1.375
24713,76194,19,0.6875
24713,76194,17,0.6875
24713,76198,28,1.4
24713,76198,15,1.4
24713,76198,21,0.7
24713,76198,24,1.4
24713,76198,25,0.7
24713,76198,18,0.7
24713,76198,26,0.7
24713,76177,10,0.226415094
24713,76177,9,0.679245283
24713,76177,5,0.452830189
24713,76177,11,0.226415094
24713,76177,0,1.58490566
24713,76177,4,0.905660377
24713,76177,2,2.490566038
24713,76177,12,0.905660377
24713,76177,8,0.226415094
24713,76177,3,1.358490566
24713,76177,1,2.716981132
24713,76177,6,0.226415094
24713,76190,8,0.875
24713,76190,6,0.875
24713,76190,17,0.875
24713,76190,15,0.875
24713,76190,18,0.875
24713,76190,9,1.75
24713,76190,7,0.875
24713,76182,1,3.529411765
24713,76182,14,0.176470588
24713,76182,5,1.411764706
24713,76182,2,3
24713,76182,6,0.705882353
24713,76182,10,0.352941176
24713,76182,16,0.176470588
24713,76182,0,1.058823529
24713,76182,9,0.176470588
24713,76182,7,0.705882353
24713,76182,8,0.705882353
24713,76182,4,0.705882353
24713,76182,11,0.352941176
24713,76182,3,1.411764706
24713,76182,13,0.529411765
24713,76186,4,0.448275862
24713,76186,2,1.793103448
24713,76186,12,0.224137931
24713,76186,9,0.672413793
24713,76186,13,0.448275862
24713,76186,10,0.896551724
24713,76186,7,0.672413793
24713,76186,6,0.224137931
24713,76186,3,1.793103448
24713,76186,1,4.482758621
24713,76186,20,0.224137931
24713,76186,17,0.224137931
24713,76186,5,0.896551724
24713,76178,5,0.183098592
24713,76178,10,0.183098592
24713,76178,8,0.732394366
24713,76178,9,0.183098592
24713,76178,3,1.098591549
24713,76178,6,0.366197183
24713,76178,1,2.197183099
24713,76178,11,0.183098592
24713,76178,7,0.183098592
24713,76178,13,0.183098592
24713,76178,2,2.746478873
24713,76178,0,3.478873239
24713,76178,4,1.281690141
24713,76176,7,0.639344262
24713,76176,9,0.426229508
24713,76176,10,0.213114754
24713,76176,3,1.491803279
24713,76176,4,2.131147541
24713,76176,1,1.278688525
24713,76176,0,0.426229508
24713,76176,11,0.426229508
24713,76176,6,1.491803279
24713,76176,5,3.196721311
24713,76176,12,0.213114754
24713,76176,8,0.426229508
24713,76176,2,0.639344262
24713,76180,3,0.305084746
24713,76180,2,0.762711864
24713,76180,12,0.305084746
24713,76180,1,2.745762712
24713,76180,5,0.305084746
24713,76180,9,0.305084746
24713,76180,7,0.457627119
24713,76180,4,0.305084746
24713,76180,0,3.508474576
24713,76195,23,0.625
24713,76195,15,1.875
24713,76195,17,1.25
24713,76195,13,0.625
24713,76195,18,0.625
24713,76199,35,0.8
24713,76199,24,0.8
24713,76199,34,0.8
24713,76199,29,0.8
24713,76199,21,0.8
24713,76199,28,0.8
24713,76199,18,2.4
24713,76199,22,0.8
24713,76196,13,1.333333333
24713,76196,18,0.666666667
24713,76192,15,0.75
24713,76192,9,0.75
24713,76192,16,0.75
24713,76192,8,1.5
24713,76192,10,1.5
24713,76192,27,0.75
24713,76192,22,0.75
24713,76192,13,0.75
24713,76192,12,1.5
24713,76179,15,0.35
24713,76179,8,0.35
24713,76179,1,1.75
24713,76179,14,0.525
24713,76179,7,0.35
24713,76179,13,0.175
24713,76179,0,7.175
24713,76179,4,0.525
24713,76179,9,0.175
24713,76179,2,1.75
24713,76179,6,0.175
24713,76179,3,0.175
24713,76179,5,0.35
24713,76179,12,0.175
24713,76188,6,1.805555556
24713,76188,9,0.722222222
24713,76188,8,2.527777778
24713,76188,21,0.361111111
24713,76188,15,0.361111111
24713,76188,3,1.805555556
24713,76188,7,1.444444444
24713,76188,10,0.361111111
24713,76188,13,0.361111111
24713,76188,12,1.083333333
24713,76188,11,1.083333333
24713,76188,5,0.722222222
24713,76188,4,0.361111111
24713,76197,15,1
24713,76197,24,1
24713,76197,28,1
24713,76184,3,0.222222222
24713,76184,0,5.777777778
24713,76184,2,0.666666667
24713,76184,4,1.111111111
24713,76184,11,0.222222222
24713,76184,13,0.222222222
24713,76184,10,0.222222222
24713,76184,5,0.444444444
24713,76184,1,1.777777778
24713,76184,6,0.444444444
24713,76184,16,0.222222222
24713,76184,8,0.666666667
24713,76193,24,0.302325581
24713,76193,14,2.11627907
24713,76193,10,2.11627907
24713,76193,20,1.209302326
24713,76193,12,1.209302326
24713,76193,19,0.302325581
24713,76193,11,1.209302326
24713,76193,16,0.302325581
24713,76193,9,1.209302326
24713,76193,15,0.906976744
24713,76193,28,0.604651163
24713,76193,17,0.302325581
24713,76193,13,1.209302326
24713,76200,23,1.714285714
24713,76200,25,0.857142857
24713,76200,32,0.857142857
24713,76200,27,0.857142857
24713,76200,35,0.857142857
24713,76200,21,0.857142857
24713,76191,10,3
24713,76191,8,0.5
24713,76191,11,1
24713,76191,16,0.5
24713,76191,13,0.5
24713,76191,24,0.5
24713,76191,14,1
24713,76191,7,2
24713,76191,17,0.5
24713,76191,12,0.5
24713,76187,9,0.875
24713,76187,6,1.166666667
24713,76187,13,0.291666667
24713,76187,5,0.875
24713,76187,14,0.291666667
24713,76187,18,0.291666667
24713,76187,8,1.166666667
24713,76187,21,0.291666667
24713,76187,22,0.291666667
24713,76187,3,2.916666667
24713,76187,4,2.333333333
24713,76187,2,2.041666667
24713,76187,17,0.291666667
24713,76187,7,0.875
24713,76183,11,0.136752137
24713,76183,4,0.957264957
24713,76183,17,0.136752137
24713,76183,3,0.957264957
24713,76183,14,0.273504274
24713,76183,16,0.136752137
24713,76183,6,0.273504274
24713,76183,2,1.777777778
24713,76183,7,0.41025641
24713,76183,1,3.282051282
24713,76183,0,6.564102564
24713,76183,10,0.136752137
24713,76183,9,0.136752137
24713,76183,5,0.547008547
24713,76183,12,0.136752137
24713,76183,20,0.136752137
24713,76181,0,1.695652174
24713,76181,16,0.282608696
24713,76181,9,0.565217391
24713,76181,3,1.413043478
24713,76181,2,0.282608696
24713,76181,8,1.413043478
24713,76181,14,0.282608696
24713,76181,11,0.282608696
24713,76181,4,1.413043478
24713,76181,1,2.826086957
24713,76181,7,1.130434783
24713,76181,5,0.282608696
24713,76181,15,1.130434783
24713,76185,4,0.265306122
24713,76185,10,0.265306122
24713,76185,15,0.265306122
24713,76185,2,1.326530612
24713,76185,3,0.795918367
24713,76185,5,0.530612245
24713,76185,0,5.306122449
24713,76185,7,0.530612245
24713,76185,1,2.653061224
24713,76185,8,0.265306122
24713,76185,14,0.265306122
24713,76185,6,0.265306122
24713,76185,18,0.265306122
24713,76189,13,0.45
24713,76189,7,1.35
24713,76189,11,0.9
24713,76189,10,0.45
24713,76189,5,2.25
24713,76189,9,1.8
24713,76189,8,0.45
24713,76189,15,0.45
24713,76189,6,0.9
25167,77499,6,0.64
25167,77499,2,2.24
25167,77499,1,2.56
25167,77499,0,0.32
25167,77499,7,0.64
25167,77499,5,0.32
25167,77499,4,0.64
25167,77499,3,0.64
25167,77512,13,2
25167,77512,17,0.666666667
25167,77512,19,0.666666667
25167,77512,18,0.666666667
25167,77495,3,0.545454545
25167,77495,1,1.636363636
25167,77495,0,3
25167,77495,4,0.272727273
25167,77495,9,0.272727273
25167,77495,5,0.272727273
25167,77491,6,0.685714286
25167,77491,7,1.142857143
25167,77491,2,0.914285714
25167,77491,3,2.514285714
25167,77491,4,1.6
25167,77491,5,0.457142857
25167,77491,10,0.228571429
25167,77491,11,0.457142857
25167,77534,33,1
25167,77534,46,1
25167,77482,0,0.181818182
25167,77482,3,0.545454545
25167,77482,1,2.181818182
25167,77482,2,1.090909091
25167,77483,1,0.875
25167,77483,2,1.125
25167,77479,0,1
25167,77508,6,1
25167,77500,0,2.894736842
25167,77500,2,0.263157895
25167,77500,1,0.789473684
25167,77500,3,0.789473684
25167,77500,4,0.263157895
25167,77504,3,0.583333333
25167,77504,4,1.75
25167,77504,2,1.75
25167,77504,20,0.583333333
25167,77504,5,0.583333333
25167,77504,14,1.166666667
25167,77504,6,0.583333333
25167,77503,11,0.666666667
25167,77503,4,2
25167,77503,1,0.666666667
25167,77503,3,0.666666667
25167,77520,19,1
25167,77485,0,1.875
25167,77485,2,1.3125
25167,77485,4,0.5625
25167,77485,5,0.1875
25167,77485,3,1.125
25167,77485,1,0.9375
25167,77481,2,0.333333333
25167,77481,0,1.666666667
25167,77517,25,1
25167,77517,24,1
25167,77525,35,1
25167,77529,41,1
25167,77501,2,0.375
25167,77501,3,1.125
25167,77501,10,0.375
25167,77501,4,1.125
25167,77501,0,1.5
25167,77501,1,1.5
25167,77493,10,1
25167,77497,3,0.333333333
25167,77497,2,1.166666667
25167,77497,15,0.166666667
25167,77497,0,2.333333333
25167,77497,1,2.666666667
25167,77497,4,0.166666667
25167,77497,6,0.166666667
25167,77511,17,1
25167,77511,22,1
25167,77484,2,1.818181818
25167,77484,4,1.090909091
25167,77484,1,0.545454545
25167,77484,3,0.545454545
25167,77480,1,0.4
25167,77480,0,1.6
25167,77528,29,1
25167,77488,5,0.424242424
25167,77488,0,2.121212121
25167,77488,4,0.212121212
25167,77488,1,2.121212121
25167,77488,7,0.212121212
25167,77488,2,1.696969697
25167,77488,3,0.212121212
25167,77492,9,0.235294118
25167,77492,5,0.235294118
25167,77492,4,0.705882353
25167,77492,10,0.235294118
25167,77492,11,0.470588235
25167,77492,6,0.235294118
25167,77492,3,2.352941176
25167,77492,2,3.529411765
25167,77496,1,0.692307692
25167,77496,3,0.230769231
25167,77496,0,3.923076923
25167,77496,2,0.692307692
25167,77496,7,0.230769231
25167,77496,6,0.230769231
25167,77506,6,0.583333333
25167,77506,3,1.75
25167,77506,9,1.166666667
25167,77506,19,0.583333333
25167,77506,15,0.583333333
25167,77506,4,1.166666667
25167,77506,8,1.166666667
25167,77502,2,0.235294118
25167,77502,0,2.823529412
25167,77502,5,0.470588235
25167,77502,1,0.470588235
25167,77498,4,1.928571429
25167,77498,1,2.571428571
25167,77498,5,0.482142857
25167,77498,7,0.160714286
25167,77498,10,0.160714286
25167,77498,11,0.160714286
25167,77498,6,0.321428571
25167,77498,2,2.410714286
25167,77498,0,0.803571429
25167,77510,16,1
25167,77510,8,1
25167,77489,4,0.84
25167,77489,3,0.84
25167,77489,9,0.28
25167,77489,1,1.96
25167,77489,2,2.24
25167,77489,7,0.28
25167,77489,6,0.56
25167,77505,2,1.730769231
25167,77505,7,0.384615385
25167,77505,4,1.346153846
25167,77505,5,0.384615385
25167,77505,3,1.153846154
25167,77509,19,1
25167,77507,6,1
25167,77507,15,1
25167,77507,17,1
25167,77490,9,0.264705882
25167,77490,1,2.382352941
